	Date	Open	High	Low	Close	Adj Close	Volume	Awesome	KAMA	MFI	ROC	RSI	Stochastic	Stochastic Signal	TSIIndicator	Ultimate	WilliamsRI	kama	ADI	ChaikinMF	EOM	ForceIndex	NVI	OBV	EoM	VPT	ATR	BolllingerHigh	BollingerHighIndicator	BollingerLow	BollingerLowIndicator	BollingerBandMovingAverage	DonchianHigh	DonchianHighIndicator	DonchianLow	DonchianLowIndicator	KeltnerChannelCentral	KeltnerChannelHigh	KeltnerChannelHighIndicator	KeltnerChannelLow	KeltnerChannelLowIndicator	ADX	ADXNeg	ADXPos	AroonIndicator	AroonUp	CCI	DPO	EMA	Ichimoku_A	Ichimoku_B	KST	KSTSignal	MACD	MACDDiff	MACDSignal	MassIndex	PSAR_Down	PSAR_DownIndicator	PSAR_Up	PSAR_UpIndicator	TRIX	VortexIndicatorNeg	VortexIndicatorPos	CumulativeReturn	DailyLogReturn	DailyReturn	Label
10	2004-09-02	49.409801	50.993862	49.285267	50.565468	50.565468	15190400	-0.7660829909090836	49.94305581047497			47.210096485306345	31.67808048480586	30.917042146087272	87.13252878871475		-68.32191951519414	49.94305581047497	-7584906.438423438	-0.047820176507636744	-3.725955018333985		1020.2311581887757	86685300	-4.962261796638693	778.3390084289131	0.0	55.19237566277155	0.0	48.8829776099557	0.0	52.03767663636363	54.495734999999996	0.0	49.93782	0.0	52.34014933333333	52.34014933333333	0.0	50.191203333333334	0.0	0.0	0.0	0.0	40.0	12.0	-88.99366033551829	436.54976623604836		52.5355835	52.164474500000004	-884.1595925258285	-891.3540143844344				0.0	56.390533700000006	0.0		0.0				1.1660304959790535	1.2490261209151754	1.2568590298895677	
11	2004-09-03	50.286514000000004	50.680038	49.474556	49.818267999999996	49.818267999999996	5176800	-1.252970183333339	49.93052133706215			43.2402119723079	23.11642782000859	26.42693351706353	84.9719663268806		-76.88357217999142	49.93052133706215	-9809645.301716335	-0.059891637406923964	-1.449975862212118		1005.1553218215802	81508500	-4.642963075327186	114424.94662021454	0.0	55.11276885224388	0.0	48.59268298108943	0.0	51.85272591666666	54.495734999999996	0.0	49.818267999999996	1.0	52.06086276666666	52.06086276666666	0.0	50.218766466666665	1.0	0.0	0.0	0.0	48.0	12.0	-90.38497685223797	-1.8700709166666556	51.0894414498855	52.30146125	52.164474500000004	-876.6046959161147	-889.653190798845				0.0	56.106323032000006	0.0		0.0				-0.3288880912788783	-1.4887148649970428	-1.4776882911476386	0.7820700000000045
12	2004-09-07	50.316402000000004	50.809554999999996	49.619015000000005	50.600338	50.600338	5875200	-1.4104055846153898	49.98948832006956		1.235794697180451	48.15436452013283	32.07763191470611	28.957380073173496	83.16368546252517		-67.9223680852939	49.98948832006956	-5999376.70830491	-0.03536011064329028	2.775900284586012		1005.1553218215802	87383700	-4.024724462001086	15734.614420622063	0.0	54.958861628756104	0.0	48.553915140474636	0.0	51.75638838461537	54.495734999999996	0.0	49.818267999999996	0.0	51.58365166666666	51.58365166666666	0.0	49.84317436666667	0.0	0.0	0.0	0.0	48.0	12.0	-68.22147387040742	2.196381615384624	51.014194765287726	51.93035225	52.164474500000004	-868.912385740393	-887.0651918736071				0.0	55.83348079072	0.0		0.0				1.2357946971804479	1.5576512037851042	1.5698458244272961	0.35865399999999426
13	2004-09-08	50.181908	51.322632	50.062355	50.958991999999995	50.958991999999995	5009200	-1.4445852642857062	50.01383718413026	46.40989978770356	-5.548886553924849	50.280304807170275	36.18720227717951	30.46042067063138	81.63062944762582		-63.81279772282049	50.01383718413026	-3880883.2561511626	-0.02221782629815126	12.031365762087711	13702576.961113708	1012.2798389896788	92392900	-2.78964059860964	127736.67310361346	2.1451745714285715	54.81262403401655	0.0	48.586238965983426	0.0	51.69943149999999	54.495734999999996	0.0	49.818267999999996	0.0	51.347702866666665	51.347702866666665	0.0	49.88119866666667	0.0	0.0	0.0	0.0	48.0	12.0	-45.75172508846377	2.7963035000000076	51.00570203216654	51.93035225	52.164474500000004	-860.4042794432869	-883.5379651102322				0.0	55.571552239091204	0.0		0.0		0.0549693781759103	0.05914196390680962	1.9533516176761578	0.7062974735489558	0.7087976368853388	0.004982000000005371
14	2004-09-09	51.073563	51.163227	50.31142	50.963974	50.963974	4080900	-1.3228749666666602	50.05544651835435	47.997871474462414	-6.480802580238612	50.310784720368545	23.177433858573107	30.480756016819555	80.30263047604919		-76.82256614142689	50.05544651835435	-1709175.286035853	-0.009561541628080487	0.9357374062094371	11747970.401497466	1012.3788044118727	96473800	-2.523542169693992	35904.059946650275	2.0527911734693878	54.68032839291884	0.0	48.62047360708114	0.0	51.65040099999999	54.495734999999996	0.0	49.818267999999996	0.0	51.1507742	51.1507742	0.0	49.804320000000004	0.0	0.0	0.0	0.0	48.0	12.0	-42.63252466972029	0.5887920000000122	50.99928233491015	51.93035225	52.164474500000004	-852.0613473155473	-879.1238853804189				0.0	55.320100829527554	0.0		0.0		0.9933210730842758	1.0692020629308543	1.9633190753872487	0.009776010647044586	0.009776488514545711	1.5043599999999984
15	2004-09-10	50.610302000000004	53.081039000000004	50.460861	52.468334	52.468334	8740200	-1.0013405125000006	50.11636954291324	41.6950309370414	0.4386380930501711	58.56990728395983	43.94770788464373	34.43744800679877	79.27893373516278		-56.052292115356266	50.11636954291324	2943390.7890933626	0.01569846934427918	30.986538243026626	11948032.811569255	1012.3788044118727	105214000	-3.478551682299986	258393.12105963656	2.0933188039358606	54.661839617094984	0.0	48.741204007905	0.0	51.70152181249999	54.495734999999996	0.0	49.818267999999996	0.0	51.02906373333334	51.02906373333334	0.0	49.58447763333333	0.0	0.0	20.78414802450851	26.066058143839086	48.0	12.0	15.609534697885852	1.1005641875000052	51.22529028338551	51.67381375000001	52.164474500000004	-824.5496112379847	-871.653134882496				0.0	55.07870747634645	0.0		0.0		1.0192383525445567	0.9930581347125828	4.973083162549075	2.9090834762529827	2.951810626070883	1.0809519999999964
16	2004-09-13	53.11591	54.002586	53.031227	53.549285999999995	53.549285999999995	7881300	-0.42030662352940595	50.15997402255971	35.61842058032178	1.415095608154571	63.29139601109431	67.61456129540284	44.913234346206536	78.49603439294724		-32.385438704597156	50.15997402255971	3468824.852812241	0.017754547255697535	21.518665193350053	11458214.838145072	1033.2358206340118	113095300	-4.713166112609437	420364.6022496908	2.053385460797585	54.81089301346853	0.0	48.809534633590275	0.0	51.8102138235294	54.495734999999996	0.0	49.818267999999996	0.0	51.06077836666667	51.06077836666667	1.0	49.665009366666666	0.0	0.0	19.60824605069735	27.989606349831746	48.0	12.0	86.08444356160713	1.9433031764706001	51.582828085941586	51.9042005	52.164474500000004	-797.7994468302153	-861.1516621007127				0.8838879396759372	54.84696985729259	0.0		0.0		1.0647628040235964	0.9145457054304466	7.1357373872996455	2.039263775403777	2.0601988239230096	1.9875490000000013
17	2004-09-14	53.524376000000004	55.790881999999996	53.195609999999995	55.536834999999996	55.536834999999996	10880300	0.28623292777778175	51.045954857764876	48.02194812397303	3.317583852234253	70.04998726027495	96.09495797092204	69.21907571698952	78.02419657234852		-3.9050420290779573	51.045954857764876	12219014.734027006	0.05924169717404503	23.288572620644537	12910631.201938635	1033.2358206340118	123975600	0.36911642219816293	566206.4484831961	2.092091642169186	55.396383249201975	1.0	48.638113417464666	1.0	52.01724833333332	55.536834999999996	1.0	49.818267999999996	0.0	51.405652466666666	51.405652466666666	1.0	49.923706766666655	0.0	0.0	17.77615295685245	31.812614898099252	48.0	72.0	133.88952706214278	0.8595556666666866	52.19113684195057	52.3512745	52.164474500000004	-769.2613503743476	-847.4383351769361				1.8857848030014828		0.0	49.285267	1.0		0.9485825785927147	1.0369146679935268	11.112214827323585	3.6444030827289975	3.711625585446643	0.2540469999999999
18	2004-09-15	55.07357	56.901718	54.894241	55.790881999999996	55.790881999999996	10763900	1.1198549421052562	51.8367638672504	57.87149490063487	5.511070601014367	70.79026857311045	85.41530694545261	83.04160873725915	77.64762906667279		-14.584693054547392	51.8367638672504	11070521.595375797	0.05101131547872024	26.198405711494107	11456903.387847401	1037.9622415855226	134739500	3.5415720064665304	453074.24744547444	2.0860477391571015	55.91149983996946	0.0	48.52022142318841	0.0	52.215860631578934	55.790881999999996	1.0	49.818267999999996	0.0	51.873731166666666	51.873731166666666	1.0	50.26824836666665	0.0	0.0	16.492499897861585	33.51121032952647	48.0	76.0	156.94364268241756	-1.4013276315789298	52.74494378934279	52.7223835	52.3512745	-739.6035727728408	-830.3729202396177				2.9094820628983475		0.0	49.4153793	0.0		0.8201232607343746	1.105239465180654	11.620485146297233	0.4563956718464546	0.45743874313326494	0.9813230000000104
19	2004-09-16	55.960246999999995	57.683788	55.616535	56.77220500000001	56.77220500000001	9310200	2.078085774999991	53.376928314934545	58.96893122914504	11.724346654922524	73.51362730009117	89.1459103334981	90.2187250832909	77.43557454090327		-10.85408966650191	53.376928314934545	12169805.905230533	0.05376992337876029	16.701579945070954	11125390.531669216	1056.2192790132412	144049700	4.43597199113827	212998.22303062555	2.084705257788737	56.55698719423314	1.0	48.33036850576685	1.0	52.44367784999999	56.77220500000001	1.0	49.818267999999996	0.0	52.51349986666666	52.51349986666666	1.0	50.86567586666665	0.0	0.0	15.26966681849796	33.831527226369175	48.0	80.0	166.92870682478096	-1.4498158499999931	53.36452243713621	53.16074075	52.742309500000005	-709.1611501103175	-810.9286488601165				3.951157824255155		0.0	49.714832848	0.0		0.7884614917476667	1.1177610667728994	13.58381222446068	1.7436406348171118	1.7589307872924564	1.7534259999999975
20	2004-09-17	56.996365000000004	58.525631000000004	56.562988	58.525631000000004	58.525631000000004	9517400	2.987207838095216	55.05849885156263	66.0991299762467	14.769952116982243	77.54262033304951	100.0	91.52040575965022	77.46198663904329		-0.0	55.05849885156263	21687205.905230533	0.09441442146617193	18.438789093281873	11920057.114630753	1056.2192790132412	153567100	5.045765962495542	457707.63062877714	2.075986525089542	57.601174787516356	1.0	48.140478512483625	1.0	52.87082664999999	58.525631000000004	1.0	49.818267999999996	0.0	53.2724883	53.2724883	1.0	51.59925949999998	0.0	0.0	14.1936774451723	34.4700746788791	48.0	84.0	185.2960443911874	-2.9330066499999887	54.158539139115256	53.617777000000004	53.163231	-655.7146068431928	-786.3853056297918				4.9930262830804395		0.0	50.19297015712	0.0		0.7714104219191485	1.133643113342151	17.091881173579115	3.0417937670606854	3.088528972936655	0.9315110000000004
21	2004-09-20	58.256641	60.572956000000005	58.166977	59.457142000000005	59.457142000000005	10679200	3.8516083045454437	57.01345136197914	72.34572652826843	19.062349938383377	79.34057024755938	90.11477017129016	93.08689350159607	77.59827089782695		-9.885229828709841	57.01345136197914	22461081.819858223	-0.00011171304497560334	41.131287017782334	11638304.994140647	1056.2192790132412	164246300	12.005996284971967	463920.9160699869	2.0995574161545747	58.67008381669808	1.0	47.62200668330189	1.0	53.146045249999986	59.457142000000005	1.0	49.818267999999996	0.0	54.21329540000001	54.21329540000001	1.0	52.420016899999986	0.0	0.0	12.98564867812362	38.778627968234794	48.0	88.0	194.09171192070656	-2.5805772499999833	54.973708810020604	54.7522745	54.186893500000004	-602.202932419106	-756.7509219274266				6.07131878726192		0.0	50.8595830245504	0.0		0.6375573237714386	1.2809501504680347	18.95554968018407	1.579095545200726	1.5916291445025266	
22	2004-09-21	59.681301	59.985161	58.535594999999994	58.699978	58.699978	7263000	4.530214978260865	57.56490853799428	70.37243523205011	16.087085360309526	74.14439839157194	83.4068957782235	91.17388864983786	76.9581691878913		-16.593104221776503	57.56490853799428	16845352.422231697	0.05851259536933761	-2.18719211883536	9190078.261834837	1042.7687298063051	156983300	12.302892577562988	77481.72793476972	2.05312945785782	59.36817446599408	0.0	47.3443403340059	0.0	53.35625739999999	59.457142000000005	0.0	49.818267999999996	0.0	55.08635626666667	55.08635626666667	1.0	53.267175166666654	0.0	0.0	12.306080637479369	36.749255629551314	48.0	88.0	159.93178572558486	-3.5379893999999936	55.54698099309436	54.814540750000006	54.186893500000004	-549.2172016060028	-722.1745799455061				7.087215311864649		0.0	51.830920322095366	0.0		0.6373246848712829	1.289082935500323	17.440696177503966	-1.2816398441146681	-1.2734618155712973	0.2689929999999947
23	2004-09-22	58.480801	59.611561	58.186901	58.968970999999996	58.968970999999996	7617100	4.893594987499981	58.022573517518154	70.5138647277704	18.368167676965406	74.77641814481936	85.78996108060731	86.4372090100403	76.44877314711579		-14.21003891939269	58.022573517518154	17591097.447711416	0.13076772556882674	-6.754692534166475	8169916.593044141	1042.7687298063051	164600400	12.849216124570406	-57586.12539204882	2.008238782296547	60.15348866488917	0.0	47.232003935110825	0.0	53.692746299999996	59.457142000000005	0.0	49.818267999999996	0.0	55.900471399999994	55.900471399999994	1.0	54.06485199999999	0.0	0.0	12.94476705225727	34.820563061204204	48.0	88.0	129.42418665937507	-3.0924082999999953	56.07344099415677	54.851901	54.186893500000004	-495.18728771384934	-682.5219066564287				8.060409468714159		0.0	52.70512388988583	0.0		0.6342564260777503	1.3284101152936978	17.978868869610864	0.4572038262621092	0.4582505976407525	1.2154430000000076
24	2004-09-23	59.198112	61.08603299999999	58.29150799999999	60.184414000000004	60.184414000000004	8576100	5.251814539999984	58.754143229891426	81.65128429145786	18.94073513896291	77.4577555197722	92.23510497415626	87.14398727766233	76.18781992734938		-7.764895025843741	58.754143229891426	20633251.81766702	0.14871802214548335	25.72717052316881	8491894.324366417	1042.7687298063051	173176500	14.95301080610632	211672.28104674898	2.0644020835610797	61.09506246894752	0.0	47.028662931052494	0.0	54.061862700000006	60.184414000000004	1.0	49.818267999999996	0.0	56.804582533333324	56.804582533333324	1.0	54.77469133333333	0.0	0.0	11.652867573220938	36.61122300239612	48.0	100.0	127.63500059480624	-3.102870700000011	56.70589837967111	55.751031	54.443432	-439.3880773889758	-639.7261806732054				9.125457111213851		0.0	53.49190710089725	0.0		0.5800117706364837	1.3328095238489392	20.41059843659767	2.040202482940412	2.061156875197989	
25	2004-09-24	60.24419	61.818291	59.656394999999996	59.691261	59.691261	9166700	5.619781761538455	58.99962075233696	86.47257038602993	17.135874665652732	74.01961750618872	82.56429315969238	86.86311973815197	75.41914282194601		-17.435706840307617	58.99962075233696	11762223.9149372	0.04873019025119692	24.729779456729453	6632968.6201569205	1042.7687298063051	164009800	16.82299332888786	101654.64380488546	2.071365934735289	61.80403972523144	0.0	46.91346007476856	0.0	54.3587499	60.184414000000004	0.0	49.818267999999996	0.0	57.643106299999985	57.643106299999985	1.0	55.65904329999999	0.0	0.0	10.758344755608057	36.40087986453358	44.0	96.0	119.10299929530775	-3.394775899999999	57.16518493664479	56.15825575	54.809561	-404.5671675258695	-596.0337051949448	2.3201125059981536			10.191135474196468		0.0	54.40320220878958	0.0		0.5555343938054401	1.3653736706509536	19.423950168313375	-0.8227787364821992	-0.8194031763772092	
26	2004-09-27	59.556767	60.214302	58.680054000000005	58.909195	58.909195	7099600	5.432415840740731	58.984644371351514	80.36681975547344	15.589877272914384	68.80385755509451	75.25423751881598	83.35121188422151	73.86837240695453		-24.745762481184006	58.984644371351514	6783284.256159663	0.04417167667338778	-27.88090978252281	4892207.99247736	1029.1065294141122	156910200	14.63322118123723	-168130.13142176747	2.0330003679684823	62.326562805338966	0.0	46.99417609466103	0.0	54.66036945	60.184414000000004	0.0	49.818267999999996	0.0	58.21712136666665	58.21712136666665	0.0	56.17676946666667	0.0	0.0	13.688698354209853	34.383647141563436	40.0	92.0	86.2433129447389	-2.1920354499999988	57.43349417716098	56.9540225	54.809561	-369.2635264094344	-551.5895025321765	2.2873756302659416			11.202373205326381		0.0	55.44131463955904	0.0		0.6262606799174186	1.3186402506513573	17.859275382630237	-1.3188437246479445	-1.3101850872274223	4.283943000000001
27	2004-09-28	60.42351899999999	63.462128	59.880554000000004	63.193138	63.193138	17009400	5.6468521285714175	59.866841396656554	82.49282542590709	20.440527042463362	77.96379524448369	97.9545587963781	85.25769649162878	73.31859003334571		-2.045441203621906	59.866841396656554	21237741.370154772	0.1542843141944298	46.83295338202395	14602935.43129488	1029.1065294141122	173919600	17.119048868375533	1143924.8223971748	2.2129955559707337	63.57639305668385	0.0	46.98220634331616	0.0	55.2792997	63.193138	1.0	49.818267999999996	0.0	58.950871133333315	58.950871133333315	1.0	56.811889033333344	0.0	37.4566685399082	11.629148067479921	39.943180366866244	36.0	100.0	123.70474028526819	-1.7300137000000078	58.31959322682852	57.9565145	55.6314795	-329.6336072524333	-506.03728414102017	2.577399164888668			12.345123704206722		0.0	56.334091330020776	0.0		0.5436408260954148	1.2764754191454568	26.430134613697476	7.019852878099808	7.272112613319526	2.102119999999992
28	2004-09-29	63.113434	67.25790400000001	62.879314	65.29525799999999	65.29525799999999	30661400	6.514290196551713	61.15052501672663	85.89630064133354	21.934880700370115	80.92373856110909	88.31552672693628	87.17477434737674	73.2482462108424	56.00558601940286	-11.684473273063716	61.15052501672663	24411994.108410466	0.16834856380770763	48.5145612793938	21724507.82225272	1029.1065294141122	204581000	20.5175362878887	2256894.3221517797	2.3676808734013965	65.11507932826395	1.0	46.873659671736064	1.0	55.994369500000005	65.29525799999999	1.0	49.818267999999996	0.0	59.87905896666666	59.87905896666666	1.0	57.502965566666674	0.0	39.37136342310337	10.061337244851524	46.245389415045814	32.0	100.0	154.35992681440663	-0.4575345000000084	59.39277242270106	60.091015750000004	57.529367500000006	-288.8335157125878	-459.3342136523835	2.9429439949789753			13.61205933024425		0.0	57.47457719721745	0.0		0.47359788174623935	1.3294659885948623	30.63583357066564	3.2723695653869456	3.326500418447309	
29	2004-09-30	64.707458	65.902977	64.25914	64.558022	64.558022	13823300	7.250324450000008	61.741211502431405	77.24615538567551	16.243610209332235	77.01655001726775	81.02239897623306	89.09749483318244	72.33026012058927	54.58410524390626	-18.977601023766933	61.741211502431405	15615391.46417004	0.15061234795481007	0.14804676691888508	17165144.64781663	1017.4870886682139	190757700	18.314786896738145	863875.4199443418	2.3159777395870114	66.12648140591315	0.0	47.32427779408684	0.0	56.7253796	65.29525799999999	0.0	49.818267999999996	0.0	60.70064599999999	60.70064599999999	1.0	58.366894200000004	0.0	41.14929438607031	9.541268187682403	43.85497196990861	28.000000000000004	96.0	134.8893410163959	-0.9344976000000003	60.18742620382397	60.492013	57.529367500000006	-248.96059056335707	-414.13932295462394	3.136990844822037			14.74274808157515		0.0	59.23557602171831	0.0		0.5584494769205709	1.3772022755975102	29.1608498988299	-1.135502963623125	-1.1290804609424998	1.4844360000000023
30	2004-10-01	65.155777	66.869354	64.209328	66.042458	66.042458	15196700	7.875609225806457	62.468471849365855	78.52913233065028	18.375002567623866	79.19476473928157	91.35670182972983	86.89820917763302	71.8671581033252	56.09922622931525	-8.643298170270176	62.468471849365855	21363995.510822166	0.14167865450212921	8.02176370754828	17935628.064014256	1017.4870886682139	205954400	17.350722504895163	193354.11392506532	2.3405526153307963	67.28483233990957	0.0	47.71362586009041	0.0	57.499229099999994	66.042458	1.0	49.818267999999996	0.0	61.484209	61.484209	1.0	59.0807189	0.0	42.94764191395325	8.75283338939397	43.233119690396435	24.0	100.0	133.62796589825092	-0.7270240999999871	61.08820032631259	60.496994	57.529367500000006	-209.4258175108973	-370.49742129815627	3.371689216125617			15.857510964024126		0.0	60.67959505780902	0.0		0.5886273051991437	1.3034207564128488	32.13075215792358	2.2733452899744933	2.299382716527476	1.235365999999999
